Province,City,Customer Id,Customer Name,Potential,2022 Q1 Target,sales,ALL_CUST,MA_CUST,VR_CUST,Stegaltro Listing Status,Stegaltro Listing Date,1/1/2021,1/1/2022,10/1/2021,11/1/2021,12/1/2021,2/1/2021,2/1/2022,3/1/2021,3/1/2022,4/1/2021,4/1/2022,5/1/2021,5/1/2022,6/1/2021,7/1/2021,8/1/2021,9/1/2021,standard_tier,hospital_segment,VR_CALL_CNT,VEEVA_CNT,SPK_CNT,EMEET_CNT,ADD_WECHAT_CNT,Group,sales_half_yr_pre,sales_half_yr,GR
安徽省,淮南市,902012822,淮南市八公山区八公山镇卫生院,0.0,429.751,8595.02,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595.02,0.0,0.0,0.0,0.0,Others,Others,0,0,0,0,0,HH,0.0,8595.02,
安徽省,淮南市,902243273,淮南中山医院有限责任公司,526682.0,14568.5589,113506.3626,0.0,0.0,0.0,Not Listed,Not Listed,6446.265,11603.277,2148.755,5157.012,4297.51,0.0,27933.815,15041.285,6575.4105,1719.004,10743.775,1289.253,782.4551,0.0,11173.526000000002,4297.51,4297.51,Tier2,Others,0,0,0,0,0,HH,27074.313000000002,57638.732599999996,1.1289084084977516
安徽省,淮南市,902333090,淮南东方医院集团广济医院,571915.0741,128925.3,443780.9244,4.0,4.0,4.0,Not Listed,Not Listed,12614.58,12614.58,30274.992000000002,31956.936,16819.44,4204.86,58868.04,37843.74,25229.16,12614.58,12362.2884,50458.32,21024.3,25229.16,49617.348,0.0,42048.6,Others,Others,0,0,1,0,0,HH,153897.876,130098.3684,-0.15464480874316933
安徽省,淮南市,902390879,淮南市潘集区芦集镇卫生院,0.0,429.751,8595.02,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595.02,0.0,0.0,0.0,0.0,Others,Others,0,0,0,0,0,HH,0.0,8595.02,
安徽省,蚌埠市,900003922,蚌埠市第三人民医院,4998900.0,105160.0697,96711.78,4.0,4.0,4.0,Not Listed,Not Listed,0.0,4204.86,0.0,1681.944,4204.86,0.0,12614.58,0.0,21024.3,0.0,16819.44,0.0,35320.824,0.0,0.0,0.0,840.972,Tier3,Top,4,8,7,0,0,HH,2522.916,89984.00399999999,34.66666666666666
安徽省,蚌埠市,900005002,蚌埠医学院第一附属医院,1415479.0,2185.1452,0.0,2.0,2.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier3,Top,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,900006833,蚌埠市第一人民医院,2819163.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier3,Next,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,900008916,蚌埠市第二人民医院,2042235.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Others,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,900010208,五河县人民医院,2665096.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Next,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,900011188,中国人民解放军一二三医院,2195588.0,39923.8679,210577.99,0.0,0.0,0.0,Not Listed,Not Listed,17190.04,0.0,17190.04,17190.04,17190.04,0.0,17190.04,38677.59,0.0,0.0,0.0,21487.55,0.0,0.0,17190.04,21487.55,25785.06,Tier3,Next,0,0,0,0,0,HH,98842.73000000001,17190.04,-0.8260869565217391
安徽省,蚌埠市,900011590,固镇县中医院,933323.6503,37216.4366,521811.15099999995,10.0,10.0,10.0,Not Listed,Not Listed,51570.12,3353.3790000000004,0.0,2235.5860000000002,103140.24,17190.04,0.0,21487.55,37733.459,61282.933,3353.3790000000004,34380.08,38851.252,42975.1,0.0,68760.16,35497.873,Tier2,Next,7,2,6,1,1,HH,106493.61899999999,83291.46900000001,-0.21787361738546962
安徽省,蚌埠市,900011627,五河县中医院,249825.0,18522.2681,111735.26,1.0,1.0,1.0,Not Listed,Not Listed,4297.51,0.0,4297.51,12892.53,8595.02,2148.755,12892.53,6446.265,17190.04,0.0,0.0,6446.265,8595.02,2148.755,8595.02,8595.02,8595.02,Tier2,Others,0,0,0,0,0,HH,42975.1,38677.59,-0.10000000000000009
安徽省,蚌埠市,900012413,蚌埠医学院第二附属医院,3944312.0,124606.3749,406114.695,2.0,2.0,2.0,Not Listed,Not Listed,4297.51,60165.14,47272.61,0.0,34380.08,3438.008,17190.04,7305.767,17190.04,17190.04,51570.12,27933.815,17190.04,25785.06,25785.06,36528.835,12892.53,Tier3,Top,0,0,1,0,0,HH,122479.035,163305.38,0.33333333333333326
安徽省,蚌埠市,900013205,安徽省怀远县人民医院,1670961.0,18436.3179,26644.562,7.0,7.0,7.0,Not Listed,Not Listed,0.0,0.0,2148.755,0.0,17190.04,0.0,0.0,0.0,0.0,0.0,0.0,2148.755,0.0,0.0,3008.257,0.0,2148.755,Tier2,Next,0,0,0,0,0,HH,7305.767000000001,0.0,-1.0
安徽省,蚌埠市,900014415,蚌埠市固镇县人民医院,1654751.0,42502.3739,189218.7,4.0,4.0,4.0,Not Listed,Not Listed,0.0,16819.44,0.0,16819.44,25229.16,12614.58,50458.32,0.0,0.0,0.0,0.0,16819.44,0.0,16819.44,0.0,25229.16,8409.72,Tier2,Next,8,0,3,0,0,HH,50458.31999999999,67277.76,0.3333333333333335
安徽省,蚌埠市,900017110,蚌埠市中医医院,595458.0,39708.9924,155579.82,2.0,2.0,2.0,Not Listed,Not Listed,0.0,0.0,8409.72,16819.44,12614.58,0.0,16819.44,16819.44,16819.44,0.0,0.0,0.0,16819.44,16819.44,8409.72,16819.44,8409.72,Tier3,Others,2,0,0,0,0,HH,58868.03999999999,50458.31999999999,-0.1428571428571429
安徽省,蚌埠市,900018488,怀远县中医院,1017903.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Next,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,900020563,蚌埠市第四人民医院,308783.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Others,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,900020897,蚌埠市蚌山区人民医院,119430.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier1,Others,0,0,0,0,0,HH,0.0,0.0,
安徽省,蚌埠市,902865787,怀远县上和医院管理有限公司,17062.0,6947.6519,25229.16,2.0,2.0,2.0,Not Listed,Not Listed,0.0,5045.832,840.972,2522.916,8409.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6727.776,0.0,0.0,840.972,840.972,Tier2,Others,0,0,0,0,0,HH,5045.832,11773.608,1.333333333333333
安徽省,铜陵市,900001660,铜陵市人民医院,3537822.0,62778.0454,774812.0329999999,14.0,14.0,14.0,Not Listed,Not Listed,33638.88,67277.76,0.0,67277.76,67277.76,67277.76,558.8965,67277.76,67277.76,67277.76,0.0,33638.88,34197.7765,67277.76,33638.88,0.0,100916.64,Tier3,Top,5,13,6,4,1,HH,201833.27999999997,169312.193,-0.16112846701990857
安徽省,铜陵市,900003920,铜陵市立医院,3073087.0,96565.0497,308701.6044,6.0,6.0,6.0,Listing,202205,24237.9564,17190.04,8595.02,25785.06,17190.04,17190.04,17190.04,23636.305,15471.036,25785.06,17190.04,17190.04,26183.297000000002,0.0,21487.55,17190.04,17190.04,Tier3,Next,5,7,2,0,0,HH,90247.70999999999,93224.45300000001,0.0329841388773191
安徽省,铜陵市,900008237,铜陵市义安区人民医院(铜陵市第五人民医院),1456856.0,18866.0689,12614.58,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,3363.888,0.0,3363.888,0.0,4204.86,0.0,0.0,0.0,0.0,1681.944,0.0,0.0,Tier2,Next,0,0,0,0,0,HH,1681.944,0.0,-1.0
安徽省,铜陵市,900020892,枞阳县人民医院,2473512.0,26687.5371,29180.0929,0.0,0.0,0.0,Not Listed,Not Listed,0.0,214.8755,0.0,2105.7799,3395.0329,859.502,429.751,4297.51,3867.759,3438.008,859.502,0.0,687.6016,0.0,3223.1325,5157.012,644.6265,Tier2,Next,0,0,0,0,0,HH,11130.5509,6059.489100000001,-0.4555984555984556
安徽省,铜陵市,900022902,铜陵市中医医院,1095332.0,13365.2561,34479.852,6.0,6.0,6.0,Not Listed,Not Listed,0.0,4204.86,0.0,2522.916,3363.888,0.0,0.0,1681.944,5045.832,0.0,0.0,840.972,8409.72,2522.916,1681.944,0.0,4204.86,Tier2,Others,0,0,0,0,0,HH,8409.720000000001,17660.411999999997,1.0999999999999992
安徽省,黄山市,900005022,黄山市人民医院,3426816.0,7362.2262,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier3,Top,0,0,0,0,0,HH,0.0,0.0,
安徽省,黄山市,900006009,歙县人民医院,2535107.0,77484.1053,278361.732,0.0,0.0,0.0,Not Listed,Not Listed,0.0,33638.88,16819.44,33638.88,16819.44,16819.44,33638.88,16819.44,8409.72,0.0,17660.412,0.0,33638.88,0.0,16819.44,16819.44,16819.44,Tier2,Others,0,0,0,0,0,HH,100916.63999999998,126986.772,0.2583333333333335
安徽省,黄山市,900010206,黄山市中医院,271635.0,11173.526000000002,108761.2589,0.0,0.0,0.0,Not Listed,Not Listed,1676.6895,17884.688000000002,6706.758000000001,3353.3790000000004,15649.101999999999,4471.1720000000005,0.0,0.0,10060.136999999999,2235.5860000000002,21461.6256,0.0,10730.8128,3353.3790000000004,3353.3790000000004,3912.2755,3912.2755,Tier2,Others,0,0,0,0,0,HH,21238.067000000003,60137.263399999996,1.8315789473684205
安徽省,黄山市,900015146,祁门县人民医院,1448964.0,36313.9595,158270.9304,0.0,0.0,0.0,Not Listed,Not Listed,25229.16,0.0,0.0,15305.6904,67277.76,0.0,0.0,16819.44,0.0,0.0,0.0,0.0,0.0,0.0,16819.44,16819.44,0.0,Tier2,Next,0,0,0,0,0,HH,48944.5704,0.0,-1.0
安徽省,黄山市,900016390,黄山首康医院,820671.0,26816.4624,238264.873,0.0,0.0,0.0,Not Listed,Not Listed,14296.524,16819.44,8409.72,12614.58,16819.44,8409.72,8409.72,16819.44,17930.209,12614.58,16819.44,8409.72,16819.44,21024.3,16819.44,12614.58,12614.58,Tier2,Next,0,0,0,0,0,HH,63072.9,76798.249,0.21761087566926518
山西省,临汾市,900008475,侯马市人民医院,766200.0,9239.6465,14848.1199,0.0,0.0,0.0,Not Listed,Not Listed,343.8008,0.0,504.5832,1341.3516,3076.558,840.972,0.0,1261.458,0.0,2354.7216,0.0,1934.2356,1844.8839,840.972,0.0,504.5832,0.0,Tier2,Next,0,0,0,0,0,LH,2350.518,1844.8839,-0.21511602974323107
山西省,临汾市,900013454,临汾市人民医院,3041074.0,55452.7897,171137.802,5.0,4.0,4.0,Not Listed,Not Listed,0.0,29602.2144,840.972,20015.1336,18921.87,0.0,17660.412,1681.944,21024.3,4204.86,4204.86,0.0,22706.244,7568.7480000000005,7568.7480000000005,8409.72,6727.776,Tier3,Next,0,2,2,0,0,LH,43562.3496,95198.03039999999,1.185328185328185
山西省,临汾市,900013457,临汾市第二人民医院,500444.0,11216.5011,79541.2386,0.0,0.0,0.0,Not Listed,Not Listed,3811.0052,10650.560500000001,2240.8405,2970.0332000000003,7568.7480000000005,3811.0052,0.0,2129.0612,23376.9198,4204.86,0.0,2352.6198,2970.0332000000003,5045.832,2522.916,3363.888,2522.916,Tier2,Others,0,0,0,0,0,LH,13620.593700000001,36997.5135,1.716292278801327
山西省,临汾市,900013458,临汾市中心医院,850165.0,1700.958,336.3888,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,336.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier3,Others,0,0,0,0,0,LH,0.0,336.3888,
山西省,临汾市,900013459,襄汾县人民医院,538228.0,17061.1147,73441.38500000001,8.0,8.0,6.0,Not Listed,Not Listed,4204.86,0.0,0.0,8409.72,8409.72,0.0,0.0,4204.86,8409.72,14573.345,0.0,0.0,8409.72,0.0,8409.72,0.0,8409.72,Tier2,Others,0,0,0,0,0,LH,25229.159999999996,16819.44,-0.33333333333333326
山西省,临汾市,900013460,翼城县人民医院,485229.0,13567.243900000001,75014.7024,3.0,2.0,2.0,Listing,202107,8409.72,0.0,4204.86,0.0,8409.72,4204.86,7736.9424,4204.86,0.0,8409.72,8409.72,0.0,8409.72,0.0,4204.86,8409.72,0.0,Tier2,Others,0,8,0,0,0,LH,16819.44,24556.3824,0.45999999999999996
山西省,临汾市,900013461,霍州市医疗集团(霍州市人民医院),1294418.4309999999,143236.0083,542399.7922,2.0,2.0,2.0,Not Listed,Not Listed,134555.52,69268.94499999999,33638.88,33638.88,67277.76,0.0,0.0,67277.76,0.0,0.0,0.0,67277.76,0.0,2186.5272,0.0,67277.76,0.0,Tier2,Next,0,4,1,0,1,LH,134555.52,69268.94499999999,-0.48520175909542773
山西省,临汾市,900013510,霍州煤电集团有限责任公司总医院,525924.0,12419.8039,57615.847,2.0,2.0,2.0,Not Listed,Not Listed,4634.611,0.0,1681.944,3784.3740000000003,0.0,0.0,0.0,8409.72,10512.15,1681.944,9250.692,6727.776,0.0,1681.944,420.486,3784.3740000000003,5045.832,Tier2,Others,0,0,0,0,0,LH,14717.01,19762.841999999997,0.3428571428571425
山西省,临汾市,900013516,洪洞县人民医院,519764.0,19940.4464,55880.1415,11.0,8.0,5.0,Not Listed,Not Listed,558.8965,9248.590199999999,4763.7564999999995,0.0,1117.7930000000001,8409.72,0.0,0.0,1117.7930000000001,0.0,4875.5358,8409.72,8409.72,0.0,558.8965,4204.86,4204.86,Tier2,Others,0,4,1,1,0,LH,13732.373,23651.638999999996,0.7223271607900541
山西省,临汾市,900016592,乡宁县医疗集团(乡宁县人民医院),275155.0,7950.3935,63385.4768,1.0,1.0,0.0,Not Listed,Not Listed,4875.5358,10898.648500000001,558.8965,2235.5860000000002,0.0,5322.653,0.0,4763.7564999999995,1788.4688,8409.72,1006.0137,1117.7930000000001,10086.4095,1117.7930000000001,8409.72,2794.4825,0.0,Tier2,Others,0,0,0,0,0,LH,13998.685000000001,23779.540500000003,0.698698163434637
山西省,临汾市,900016593,曲沃县人民医院,470643.0,37626.9971,143164.3585,1.0,1.0,1.0,Listing,202111,8409.72,0.0,25229.16,199.1185,0.0,8409.72,0.0,8409.72,8409.72,16819.44,16819.44,16819.44,0.0,0.0,16819.44,6475.4844,10343.9556,Tier2,Others,0,0,0,0,0,LH,59067.15849999999,25229.159999999996,-0.5728733082699415
山西省,临汾市,900017689,襄汾县中医院,99865.0,8700.741,37156.266,0.0,0.0,0.0,Not Listed,Not Listed,4204.86,7479.752,796.4739999999999,2522.916,398.23699999999997,0.0,0.0,0.0,1681.944,2522.916,2522.916,0.0,4115.864,2522.916,2943.402,2921.1530000000002,2522.916,Tier2,Others,0,0,0,0,0,LH,11706.861,15800.476,0.34967657000454677
山西省,临汾市,900018068,乡宁县医疗集团中医医院,78914.0,3824.7839,29961.389499999997,0.0,0.0,0.0,Not Listed,Not Listed,3081.8125,5375.9154,2240.8405,0.0,2240.8405,1117.7930000000001,0.0,2799.737,894.2344,1681.944,1681.944,1117.7930000000001,2576.1784,0.0,2240.8405,558.8965,2352.6198,Tier1,Others,0,0,0,0,0,LH,7393.1973,10528.2722,0.42404859126375527
山西省,临汾市,900018124,隰县医疗集团人民医院,276962.0,5194.5467,22320.9074,0.0,0.0,0.0,Listing,202108,2859.3048,1009.1664,168.1944,703.7017,1681.944,420.486,3279.7908,840.972,588.6804,1513.7496,1655.2451999999998,1177.3608,1429.6524,925.0692,756.8748,1124.1877,2186.5272,Tier2,Others,0,0,0,0,0,LH,4939.4857999999995,7962.535199999999,0.612017024120203
山西省,临汾市,900018177,霍州市中医院,1024655.0,386.7759,420.486,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.486,0.0,Tier2,Next,0,0,0,0,0,LH,420.486,0.0,-1.0
山西省,临汾市,900018265,霍州市仁福堂医院,295764.0,7305.767,34006.3631,0.0,0.0,0.0,Not Listed,Not Listed,0.0,223.5586,223.5586,447.1172,1681.944,2522.916,3274.2398000000003,2522.916,2491.7847,335.3379,6480.997400000001,2746.4746,5405.628599999999,0.0,558.8965,4867.4346000000005,223.5586,Tier2,Others,0,0,0,0,0,LH,6320.565500000001,17876.2091,1.828261031390308
山西省,临汾市,900018774,临汾市第十人民医院,82905.0,730.5767,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,0.0,0.0,
山西省,临汾市,900022775,翼城县中医医院,146992.0,6659.996,46034.283599999995,1.0,1.0,1.0,Not Listed,Not Listed,9250.692,2522.916,4204.86,2522.916,0.0,0.0,2921.1530000000002,0.0,0.0,4204.86,5269.390600000001,4204.86,0.0,0.0,4204.86,2522.916,4204.86,Tier2,Others,0,0,0,0,0,LH,17660.412,10713.459600000002,-0.393362986095681
山西省,临汾市,900023646,曲沃县中医院,200336.0,3695.8586,34479.852,0.0,0.0,0.0,Not Listed,Not Listed,5886.804,4204.86,0.0,1681.944,1681.944,0.0,4204.86,0.0,0.0,1681.944,1681.944,0.0,3363.888,3363.888,3363.888,0.0,3363.888,Tier2,Others,0,0,0,0,0,LH,8409.72,13455.552,0.6000000000000001
山西省,临汾市,900023739,古县人民医院,194978.0,5500.8128,24510.835,0.0,0.0,0.0,Not Listed,Not Listed,2522.916,0.0,1681.944,0.0,0.0,2522.916,2522.916,0.0,3917.53,0.0,2799.737,0.0,2522.916,1117.7930000000001,1681.944,0.0,3220.223,Tier2,Others,0,0,0,0,0,LH,6584.110999999999,11763.099000000002,0.7865888044718572
山西省,临汾市,900024959,洪洞县中医院,434384.0,6704.1156,27752.076,2.0,2.0,0.0,Not Listed,Not Listed,0.0,8409.72,2522.916,0.0,2522.916,0.0,2522.916,0.0,0.0,0.0,4204.86,0.0,5886.804,0.0,0.0,0.0,1681.944,Tier2,Others,0,0,0,0,0,LH,4204.860000000001,21024.3,3.999999999999999
山西省,临汾市,900024975,蒲县人民医院,99662.0,859.502,57186.096,0.0,0.0,0.0,Not Listed,Not Listed,0.0,19342.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4204.86,7568.7480000000005,13455.552,0.0,0.0,0.0,12614.58,0.0,Tier2,Others,0,0,0,0,0,LH,12614.58,26911.104,1.1333333333333333
山西省,临汾市,900041952,临汾莉轶糖尿病医院,336031.0,10614.8497,52377.6952,0.0,0.0,0.0,Not Listed,Not Listed,2913.8439,5588.965,1977.295,2407.0460000000003,3438.008,5148.2661,4384.341,2148.755,0.0,3653.9845,3266.5480000000002,1289.253,3472.8501000000006,3266.5480000000002,1771.1026,2836.797,4814.092000000001,Tier2,Others,0,0,0,0,0,LH,13806.332600000002,16712.704100000003,0.2105100307376342
山西省,临汾市,900928718,洪洞和济医院,66615.0,343.8008,3922.5643,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,128.9253,840.972,0.0,0.0,840.972,0.0,429.751,840.972,0.0,840.972,0.0,0.0,0.0,0.0,Others,Others,0,0,0,0,0,LH,128.9253,1681.944,12.045880056125524
山西省,临汾市,902280069,临汾市尧都区人民医院,106477.0,3953.7092,16819.44,1.0,1.0,1.0,Not Listed,Not Listed,1681.944,0.0,2522.916,0.0,840.972,0.0,0.0,840.972,4204.86,0.0,840.972,0.0,0.0,1681.944,4204.86,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,6727.776,5045.831999999999,-0.2500000000000001
山西省,吕梁市,900006405,山西省方山县人民医院,190904.0,4684.2859,38306.99,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6446.265,0.0,2148.755,0.0,0.0,0.0,21116.95,8595.02,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,8595.02,0.0,-1.0
山西省,吕梁市,900006621,吕梁市人民医院,2092819.0,72083.6214,147579.02300000002,3.0,3.0,3.0,Listing,202110,0.0,0.0,4139.9400000000005,40473.829,38417.723999999995,0.0,0.0,0.0,62311.943999999996,1117.7930000000001,0.0,0.0,0.0,0.0,1117.7930000000001,0.0,0.0,Tier3,Top,0,3,2,1,0,LH,45731.562,62311.943999999996,0.3625588384669651
山西省,吕梁市,900008286,孝义市人民医院,1893781.0,25685.956100000003,238758.03809999998,2.0,2.0,2.0,Listing,202111,100916.64,119.4711,0.0,796.4739999999999,4778.844,0.0,47178.937999999995,0.0,15454.324999999999,0.0,1117.7930000000001,0.0,0.0,0.0,1117.7930000000001,0.0,67277.76,Tier2,Next,0,0,2,2,0,LH,69192.027,63870.52709999999,-0.07690914879542421
山西省,吕梁市,900009258,山西省汾阳医院,2404203.0,71690.2123,558975.3108000001,24.0,23.0,17.0,Listing,202201,88217.9628,9557.688,0.0,100916.64,0.0,0.0,0.0,0.0,23894.22,0.0,168194.4,0.0,0.0,0.0,168194.4,0.0,0.0,Others,Next,0,65,9,6,0,LH,269111.04,201646.308,-0.25069477640159243
山西省,吕梁市,900009586,交城县人民医院,833927.0,15471.036,23366.410799999998,0.0,0.0,0.0,Not Listed,Not Listed,2352.6198,0.0,3220.223,1261.458,840.972,1261.458,3917.53,3027.4992,0.0,840.972,840.972,0.0,840.972,2522.916,420.486,1009.1664,1009.1664,Tier2,Others,0,0,0,0,0,LH,6920.4998,5599.474,-0.19088589526438526
山西省,吕梁市,900009587,文水县人民医院,978612.0,32059.4246,149620.5615,0.0,0.0,0.0,Not Listed,Not Listed,0.0,16819.44,0.0,0.0,4419.7355,0.0,16819.44,100916.64,0.0,0.0,8409.72,0.0,0.0,2235.5860000000002,0.0,0.0,0.0,Tier2,Next,0,0,0,0,0,LH,0.0,42048.6,
山西省,吕梁市,900009778,山西省汾阳市中医院,135637.0,2707.4313,3812.1690000000003,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,1289.253,0.0,0.0,0.0,840.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.944,Tier2,Others,0,0,0,0,0,LH,2971.197,0.0,-1.0
山西省,吕梁市,900010794,吕梁市离石区人民医院,316858.0,386.7759,420.486,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.486,0.0,0.0,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,0.0,420.486,
山西省,吕梁市,900012779,文水县中医院,67918.0,601.6514,17155.8288,0.0,0.0,0.0,Not Listed,Not Listed,1681.944,3363.888,0.0,0.0,0.0,0.0,0.0,1681.944,1681.944,0.0,1597.8468,420.486,1681.944,1681.944,1681.944,1681.944,0.0,Tier2,Others,0,0,0,0,0,LH,3363.888,8325.622800000001,1.4750000000000005
山西省,吕梁市,900017216,山西省交城县中医院,42352.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,0.0,0.0,
山西省,吕梁市,900017219,孝义市中医院,145091.0,7778.4931,33607.409,0.0,0.0,0.0,Not Listed,Not Listed,4297.51,4297.51,1289.253,3266.5480000000002,2148.755,0.0,0.0,2148.755,0.0,4297.51,4297.51,0.0,1117.7930000000001,2148.755,4297.51,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,8853.311,9712.813,0.09708254911637026
山西省,吕梁市,900022824,岚县人民医院,143631.0,14353.6834,55867.63,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,8595.02,8595.02,12892.53,0.0,0.0,0.0,0.0,17190.04,8595.02,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Others,0,0,0,0,0,LH,17190.04,8595.02,-0.5
山西省,吕梁市,900023236,临县人民医院,259025.0,2750.4064,138991.3665,0.0,0.0,0.0,Not Listed,Not Listed,84.0972,0.0,42.9751,378.2884,0.0,326.8258,33638.88,374.5824,69513.34599999999,0.0,0.0,84.0972,0.0,168.1944,17190.04,17190.04,0.0,Tier2,Others,0,0,0,0,0,LH,34801.3435,103152.226,1.9640299949914288
山西省,吕梁市,900023268,离石区中医院,43819.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier1,Others,0,0,0,0,0,LH,0.0,0.0,
山西省,吕梁市,900027920,山西临县中医院,91363.0,61239.5175,105584.75,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,75687.48,0.0,0.0,0.0,0.0,4297.51,17190.04,0.0,0.0,0.0,0.0,0.0,8409.72,0.0,0.0,Tier1,Others,0,0,0,0,0,LH,84097.2,17190.04,-0.7955931945415543
山西省,吕梁市,900427787,汾阳市人民医院,133047.0,3137.1823,840.972,4.0,4.0,4.0,Not Listed,Not Listed,0.0,0.0,840.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tier2,Others,0,1,0,2,0,LH,840.972,0.0,-1.0
山西省,吕梁市,901835418,孝义市大孝堡乡卫生院,0.0,3566.9333,12838.1386,0.0,0.0,0.0,Not Listed,Not Listed,0.0,0.0,0.0,223.5586,0.0,8409.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4204.86,0.0,Others,Others,0,0,0,0,0,LH,4428.4186,0.0,-1.0
山西省,吕梁市,901864002,吕梁市中医院门诊部,0.0,1031.4024,19983.4215,0.0,0.0,0.0,Not Listed,Not Listed,8595.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.3775,0.0,1289.253,4297.51,0.0,4727.2609999999995,0.0,0.0,0.0,Others,Others,0,0,0,0,0,LH,0.0,2363.6305,
山西省,忻州市,900001306,河曲县人民医院,250888.0,11560.3019,86809.70199999999,0.0,0.0,0.0,Not Listed,Not Listed,8595.02,12892.53,0.0,0.0,8595.02,0.0,0.0,0.0,4297.51,17190.04,8595.02,0.0,0.0,17190.04,0.0,0.0,9454.521999999999,Tier2,Others,0,0,0,0,0,LH,9454.521999999999,25785.06,1.7272727272727275
